sep=;
RUN_ID;SCENARIO_ID;SCENARIO_NAME;PERSONA;HTTP_CODE;VERDICT;TIMESTAMP;DETAILS
RUN_20260212T152821Z;SCENARIO_3;SQL Injection (Admin Account Takeover);STANDARD[1];200;VULNERABLE;2026-02-12T15:28:30Z;SQLi Login Bypass successful
RUN_20260212T152821Z;SCENARIO_3;MFA Enforcement Check;STANDARD[1];MFA_OK;SECURE;2026-02-12T15:28:30Z;Protected by Azure MFA (Claim 'amr: mfa' verified)
RUN_20260212T152821Z;SCENARIO_3;Context-Based Access Control (Geo);STANDARD[1];403;SECURE;2026-02-12T15:28:30Z;Geo-IP blocking active or request intercepted
RUN_20260212T152821Z;SCENARIO_3;Vertical Privilege Escalation;STANDARD[1];403;SECURE;2026-02-12T15:28:30Z;Admin session bootstrap refused
RUN_20260212T152821Z;SCENARIO_3;Credential Stuffing / Weak Account;STANDARD[1];200;VULNERABLE;2026-02-12T15:28:30Z;USER account compromised (OSINT)
RUN_20260212T152821Z;SCENARIO_3;Info Disclosure (Security Question);STANDARD[1];200;NORMAL;2026-02-12T15:28:30Z;USER sees their own question
RUN_20260212T152821Z;SCENARIO_3;Weak Password Policy;STANDARD[2];201;VULNERABLE;2026-02-12T15:28:31Z;Account creation with weak password accepted
RUN_20260212T152821Z;SCENARIO_3;SQL Injection (Admin Account Takeover);STANDARD[2];200;VULNERABLE;2026-02-12T15:28:31Z;SQLi Login Bypass successful
RUN_20260212T152821Z;SCENARIO_3;MFA Enforcement Check;STANDARD[2];MFA_OK;SECURE;2026-02-12T15:28:31Z;Protected by Azure MFA (Claim 'amr: mfa' verified)
RUN_20260212T152821Z;SCENARIO_3;Context-Based Access Control (Geo);STANDARD[2];403;SECURE;2026-02-12T15:28:31Z;Geo-IP blocking active or request intercepted
RUN_20260212T152821Z;SCENARIO_3;Vertical Privilege Escalation;STANDARD[2];403;SECURE;2026-02-12T15:28:31Z;Admin session bootstrap refused
RUN_20260212T152821Z;SCENARIO_3;Credential Stuffing / Weak Account;STANDARD[2];200;NORMAL;2026-02-12T15:28:31Z;Legitimate login (Self)
RUN_20260212T152821Z;SCENARIO_3;Info Disclosure (Security Question);STANDARD[2];200;VULNERABLE;2026-02-12T15:28:32Z;Info leak: {'id': 1, 'question': 'Your el...
RUN_20260212T152821Z;SCENARIO_3;Weak Password Policy;GUEST;401;SECURE;2026-02-12T15:28:32Z;Strict password policy enforced
RUN_20260212T152821Z;SCENARIO_3;SQL Injection (Admin Account Takeover);GUEST;401;SECURE;2026-02-12T15:28:32Z;SQL Injection blocked
RUN_20260212T152821Z;SCENARIO_3;MFA Enforcement Check;GUEST;401;SECURE;2026-02-12T15:28:32Z;MFA Required
RUN_20260212T152821Z;SCENARIO_3;Context-Based Access Control (Geo);GUEST;403;SECURE;2026-02-12T15:28:32Z;Geo-IP blocking active or request intercepted
RUN_20260212T152821Z;SCENARIO_3;Vertical Privilege Escalation;GUEST;403;SECURE;2026-02-12T15:28:32Z;Admin session bootstrap refused
RUN_20260212T152821Z;SCENARIO_3;Credential Stuffing / Weak Account;GUEST;401;SECURE;2026-02-12T15:28:32Z;Account protected
RUN_20260212T152821Z;SCENARIO_3;Info Disclosure (Security Question);GUEST;401;SECURE;2026-02-12T15:28:32Z;Security question masked
RUN_20260212T152821Z;SCENARIO_4;Server-Side Request Forgery (SSRF);ADMIN;500;VULNERABLE;2026-02-12T15:28:33Z;SSRF Triggered (Parsing Crash)
RUN_20260212T152821Z;SCENARIO_4;SQL Injection (Automated Fuzzing);ADMIN;200;VULNERABLE;2026-02-12T15:28:33Z;Repeated SQL Injection SUCCESSFUL
RUN_20260212T152821Z;SCENARIO_4;Server-Side Request Forgery (SSRF);STANDARD[1];500;VULNERABLE;2026-02-12T15:28:34Z;SSRF Triggered (Parsing Crash)
RUN_20260212T152821Z;SCENARIO_4;SQL Injection (Automated Fuzzing);STANDARD[1];200;VULNERABLE;2026-02-12T15:28:34Z;Repeated SQL Injection SUCCESSFUL
RUN_20260212T152821Z;SCENARIO_4;Server-Side Request Forgery (SSRF);STANDARD[2];500;VULNERABLE;2026-02-12T15:28:34Z;SSRF Triggered (Parsing Crash)
RUN_20260212T152821Z;SCENARIO_4;SQL Injection (Automated Fuzzing);STANDARD[2];200;VULNERABLE;2026-02-12T15:28:35Z;Repeated SQL Injection SUCCESSFUL
RUN_20260212T152821Z;SCENARIO_4;Server-Side Request Forgery (SSRF);GUEST;401;SECURE;2026-02-12T15:28:35Z;Guest blocked (401)
RUN_20260212T152821Z;SCENARIO_4;SQL Injection (Automated Fuzzing);GUEST;401;SECURE;2026-02-12T15:28:35Z;Attempts rejected
RUN_20260212T152821Z;SCENARIO_5;Stored Cross-Site Scripting (XSS);ADMIN;201;VULNERABLE (SUSPECTED);2026-02-12T15:28:36Z;Injection accepted (201) - No Admin token to verify
RUN_20260212T152821Z;SCENARIO_5;Stored Cross-Site Scripting (XSS);STANDARD[1];403;SECURE;2026-02-12T15:28:36Z;Injection blocked by WAF/Input Validation (Code 403)
RUN_20260212T152821Z;SCENARIO_5;Stored Cross-Site Scripting (XSS);STANDARD[2];403;SECURE;2026-02-12T15:28:37Z;Injection blocked by WAF/Input Validation (Code 403)
RUN_20260212T152821Z;SCENARIO_5;Stored Cross-Site Scripting (XSS);GUEST;0;UNKNOWN;2026-02-12T15:28:37Z;Captcha Solver Failed
