schema_version;run_id;attempt_seq;attempt_id;scenario_id;persona_id;action_id;action_name;action_type;target_system;endpoint;http_method;ts_start_utc;ts_end_utc;duration_ms;technical_status;functional_outcome;http_status_code;error_type;error_message_hash;response_size_bytes;response_body_hash;request_fingerprint
1.2;RUN_20260212T150828Z;24;RUN_20260212T150828Z__A0023;SCENARIO_1;STANDARD[2];step_24;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:09:09Z;2026-02-12T15:10:46Z;96868;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T150828Z;25;RUN_20260212T150828Z__A0025;SCENARIO_1;GUEST;step_25;GET /metrics;HTTP_CALL;OWASP_JUICE_SHOP;/metrics;GET;2026-02-12T15:10:46Z;2026-02-12T15:10:47Z;309;OK;DENY;403;;;48;5dd51e4caa0ab7d354b63083068653bcad98445d7a7e4a1af66477bf6823d766;
1.2;RUN_20260212T150828Z;26;RUN_20260212T150828Z__A0026;SCENARIO_1;GUEST;step_26;GET /rest/admin/application-configuration;HTTP_CALL;OWASP_JUICE_SHOP;/rest/admin/application-configuration;GET;2026-02-12T15:10:47Z;2026-02-12T15:10:47Z;35;OK;DENY;403;;;48;5dd51e4caa0ab7d354b63083068653bcad98445d7a7e4a1af66477bf6823d766;
1.2;RUN_20260212T150828Z;31;RUN_20260212T150828Z__A0027;SCENARIO_1;GUEST;step_31;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:10:47Z;2026-02-12T15:10:47Z;115;OK;DENY;401;;;0;e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855;
1.2;RUN_20260212T150828Z;31;RUN_20260212T150828Z__A0029;SCENARIO_1;GUEST;step_31;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:10:47Z;2026-02-12T15:10:47Z;233;OK;DENY;401;;;0;e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855;
1.2;RUN_20260212T150828Z;31;RUN_20260212T150828Z__A0028;SCENARIO_1;GUEST;step_31;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:10:47Z;2026-02-12T15:10:47Z;262;OK;DENY;401;;;0;e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855;
1.2;RUN_20260212T150828Z;31;RUN_20260212T150828Z__A0031;SCENARIO_1;GUEST;step_31;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:10:47Z;2026-02-12T15:10:47Z;268;OK;DENY;401;;;0;e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855;
1.2;RUN_20260212T150828Z;31;RUN_20260212T150828Z__A0030;SCENARIO_1;GUEST;step_31;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:10:47Z;2026-02-12T15:10:47Z;291;OK;DENY;401;;;0;e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855;
1.2;RUN_20260212T150828Z;32;RUN_20260212T150828Z__A0032;SCENARIO_2;ADMIN;step_32;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:10:47Z;2026-02-12T15:10:47Z;415;OK;ALLOW;200;;;799;ceacedaf0baf17481200917e451fed2fb298e2838c700b0153fb975360842b6b;
1.2;RUN_20260212T150828Z;33;RUN_20260212T150828Z__A0033;SCENARIO_2;ADMIN;step_33;GET /rest/admin/application-configuration;HTTP_CALL;OWASP_JUICE_SHOP;/rest/admin/application-configuration;GET;2026-02-12T15:10:47Z;2026-02-12T15:10:48Z;292;OK;ALLOW;200;;;21730;834a4300379392d0abc23a4acd355eae80a855b84d7f3179cd5346cfb6c198a5;
1.2;RUN_20260212T150828Z;34;RUN_20260212T150828Z__A0034;SCENARIO_2;ADMIN;step_34;GET /rest/captcha;HTTP_CALL;OWASP_JUICE_SHOP;/rest/captcha;GET;2026-02-12T15:10:48Z;2026-02-12T15:10:48Z;196;OK;ALLOW;200;;;47;527902b8b1ec12a6a2fdfd76e893283f75072c8aef8e1658ff67875c300d624b;
1.2;RUN_20260212T150828Z;35;RUN_20260212T150828Z__A0035;SCENARIO_2;STANDARD[1];step_35;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:10:48Z;2026-02-12T15:10:48Z;316;OK;ALLOW;200;;;792;73868099839af045a535bfe977fd08573f94dc28bf4a71d7f65897e5821478c2;
1.2;RUN_20260212T150828Z;36;RUN_20260212T150828Z__A0036;SCENARIO_2;STANDARD[1];step_36;GET /rest/admin/application-configuration;HTTP_CALL;OWASP_JUICE_SHOP;/rest/admin/application-configuration;GET;2026-02-12T15:10:48Z;2026-02-12T15:10:48Z;87;OK;DENY;403;;;48;5dd51e4caa0ab7d354b63083068653bcad98445d7a7e4a1af66477bf6823d766;
1.2;RUN_20260212T150828Z;37;RUN_20260212T150828Z__A0037;SCENARIO_2;STANDARD[1];step_37;GET /rest/captcha;HTTP_CALL;OWASP_JUICE_SHOP;/rest/captcha;GET;2026-02-12T15:10:48Z;2026-02-12T15:10:48Z;262;OK;ALLOW;200;;;46;784623687040db885cfd2958d0759633c4c53724a1ad1ef0b8588cf1899b3ecb;
1.2;RUN_20260212T150828Z;38;RUN_20260212T150828Z__A0038;SCENARIO_2;STANDARD[1];step_38;POST /api/Feedbacks;HTTP_CALL;OWASP_JUICE_SHOP;/api/Feedbacks;POST;2026-02-12T15:10:48Z;2026-02-12T15:10:49Z;45;OK;DENY;403;;;48;5dd51e4caa0ab7d354b63083068653bcad98445d7a7e4a1af66477bf6823d766;
1.2;RUN_20260212T150828Z;39;RUN_20260212T150828Z__A0039;SCENARIO_2;STANDARD[2];step_39;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:10:49Z;2026-02-12T15:10:49Z;344;OK;ALLOW;200;;;815;22cb5b3c2d94f832b4a196b2def12c97cadb5d89373bf5de960025823ac6c5e1;
1.2;RUN_20260212T150828Z;40;RUN_20260212T150828Z__A0040;SCENARIO_2;STANDARD[2];step_40;GET /rest/admin/application-configuration;HTTP_CALL;OWASP_JUICE_SHOP;/rest/admin/application-configuration;GET;2026-02-12T15:10:49Z;2026-02-12T15:10:49Z;36;OK;DENY;403;;;48;5dd51e4caa0ab7d354b63083068653bcad98445d7a7e4a1af66477bf6823d766;
1.2;RUN_20260212T150828Z;41;RUN_20260212T150828Z__A0041;SCENARIO_2;STANDARD[2];step_41;GET /rest/captcha;HTTP_CALL;OWASP_JUICE_SHOP;/rest/captcha;GET;2026-02-12T15:10:49Z;2026-02-12T15:10:49Z;143;OK;ALLOW;200;;;46;19c32c5dcaa5338aaab3e3aefa1304e3655b745ad0c3ec0e7763176c92a97363;
1.2;RUN_20260212T150828Z;42;RUN_20260212T150828Z__A0042;SCENARIO_2;STANDARD[2];step_42;POST /api/Feedbacks;HTTP_CALL;OWASP_JUICE_SHOP;/api/Feedbacks;POST;2026-02-12T15:10:49Z;2026-02-12T15:10:49Z;41;OK;DENY;403;;;48;5dd51e4caa0ab7d354b63083068653bcad98445d7a7e4a1af66477bf6823d766;
1.2;RUN_20260212T150828Z;43;RUN_20260212T150828Z__A0043;SCENARIO_2;GUEST;step_43;GET /rest/admin/application-configuration;HTTP_CALL;OWASP_JUICE_SHOP;/rest/admin/application-configuration;GET;2026-02-12T15:10:49Z;2026-02-12T15:10:49Z;221;OK;DENY;403;;;48;5dd51e4caa0ab7d354b63083068653bcad98445d7a7e4a1af66477bf6823d766;
1.2;RUN_20260212T150828Z;44;RUN_20260212T150828Z__A0044;SCENARIO_2;GUEST;step_44;GET /rest/captcha;HTTP_CALL;OWASP_JUICE_SHOP;/rest/captcha;GET;2026-02-12T15:10:49Z;2026-02-12T15:10:49Z;95;OK;DENY;401;;;0;e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855;
1.2;RUN_20260212T150828Z;45;RUN_20260212T150828Z__A0045;SCENARIO_3;ADMIN;step_45;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:10:49Z;2026-02-12T15:10:50Z;434;OK;ALLOW;200;;;799;09d690c3c6e24ebf2d31c063b091373536b40fce8b642c0680ab9f945d1c12e0;
1.2;RUN_20260212T150828Z;46;RUN_20260212T150828Z__A0046;SCENARIO_3;ADMIN;step_46;POST /api/Users;HTTP_CALL;OWASP_JUICE_SHOP;/api/Users;POST;2026-02-12T15:10:50Z;2026-02-12T15:10:50Z;218;OK;ALLOW;201;;;326;148b18c5545f2ab046cf49346221b9705e4e86818e4723d2cf201180fdbf6433;
1.2;RUN_20260212T150828Z;47;RUN_20260212T150828Z__A0047;SCENARIO_3;ADMIN;step_47;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:10:50Z;2026-02-12T15:10:50Z;270;OK;ALLOW;200;;;799;678867b78b83c105e209868438a827f34c9b23e7fc703c65fe35c18d2bc505a6;
1.2;RUN_20260212T150828Z;48;RUN_20260212T150828Z__A0048;SCENARIO_3;ADMIN;step_48;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:10:50Z;2026-02-12T15:10:51Z;217;OK;ALLOW;200;;;799;678867b78b83c105e209868438a827f34c9b23e7fc703c65fe35c18d2bc505a6;
1.2;RUN_20260212T150828Z;49;RUN_20260212T150828Z__A0049;SCENARIO_3;ADMIN;step_49;GET /rest/admin/application-configuration;HTTP_CALL;OWASP_JUICE_SHOP;/rest/admin/application-configuration;GET;2026-02-12T15:10:51Z;2026-02-12T15:10:51Z;285;OK;ALLOW;200;;;21730;834a4300379392d0abc23a4acd355eae80a855b84d7f3179cd5346cfb6c198a5;
1.2;RUN_20260212T150828Z;50;RUN_20260212T150828Z__A0050;SCENARIO_3;ADMIN;step_50;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:10:51Z;2026-02-12T15:10:51Z;224;OK;ALLOW;200;;;815;37c8c3903ebc49cb82fbcfb67bd705af380c9656afcf969e8f796bb9d67694a3;
1.2;RUN_20260212T150828Z;51;RUN_20260212T150828Z__A0051;SCENARIO_3;ADMIN;step_51;GET /rest/user/security-question?email=jim@juice-sh.op;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/security-question?email=jim@juice-sh.op;GET;2026-02-12T15:10:51Z;2026-02-12T15:10:51Z;323;OK;ALLOW;200;;;146;d6a6644c5bf0f70d51e31498a633328bea5de03fda433b659cc2b4f6c166a906;
1.2;RUN_20260212T150828Z;52;RUN_20260212T150828Z__A0052;SCENARIO_3;STANDARD[1];step_52;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:10:51Z;2026-02-12T15:10:52Z;630;OK;ALLOW;200;;;792;03d761acdbba0f9fdfe647f8f04570ecc09c6afb8c959bcf486c1d7b116cf153;
1.2;RUN_20260212T150828Z;53;RUN_20260212T150828Z__A0053;SCENARIO_3;STANDARD[1];step_53;POST /api/Users;HTTP_CALL;OWASP_JUICE_SHOP;/api/Users;POST;2026-02-12T15:10:52Z;2026-02-12T15:10:52Z;333;OK;ALLOW;201;;;332;8fb7f289dcbe37107b672b967b2784a36caa951b6828d71093be6c1f01c41042;
1.2;RUN_20260212T150828Z;54;RUN_20260212T150828Z__A0054;SCENARIO_3;STANDARD[1];step_54;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:10:52Z;2026-02-12T15:10:53Z;250;OK;ALLOW;200;;;799;ed5f95d8774178c68fee66c1b94e4c38482df99f691113bcf9284868fa16d09c;
1.2;RUN_20260212T150828Z;55;RUN_20260212T150828Z__A0055;SCENARIO_3;STANDARD[1];step_55;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:10:53Z;2026-02-12T15:10:53Z;167;OK;ALLOW;200;;;799;ed5f95d8774178c68fee66c1b94e4c38482df99f691113bcf9284868fa16d09c;
1.2;RUN_20260212T150828Z;56;RUN_20260212T150828Z__A0056;SCENARIO_3;STANDARD[1];step_56;GET /rest/admin/application-configuration;HTTP_CALL;OWASP_JUICE_SHOP;/rest/admin/application-configuration;GET;2026-02-12T15:10:53Z;2026-02-12T15:10:53Z;46;OK;DENY;403;;;48;5dd51e4caa0ab7d354b63083068653bcad98445d7a7e4a1af66477bf6823d766;
1.2;RUN_20260212T150828Z;57;RUN_20260212T150828Z__A0057;SCENARIO_3;STANDARD[1];step_57;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:10:53Z;2026-02-12T15:10:53Z;232;OK;ALLOW;200;;;815;8b5063fd3df4c90eec0e9a404d30ba054802bd720c7b623265f14e7af33e74de;
1.2;RUN_20260212T150828Z;58;RUN_20260212T150828Z__A0058;SCENARIO_3;STANDARD[1];step_58;GET /rest/user/security-question?email=jim@juice-sh.op;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/security-question?email=jim@juice-sh.op;GET;2026-02-12T15:10:53Z;2026-02-12T15:10:53Z;167;OK;ALLOW;200;;;146;d6a6644c5bf0f70d51e31498a633328bea5de03fda433b659cc2b4f6c166a906;
1.2;RUN_20260212T150828Z;59;RUN_20260212T150828Z__A0059;SCENARIO_3;STANDARD[2];step_59;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:10:53Z;2026-02-12T15:10:54Z;359;OK;ALLOW;200;;;815;8b5063fd3df4c90eec0e9a404d30ba054802bd720c7b623265f14e7af33e74de;
1.2;RUN_20260212T150828Z;60;RUN_20260212T150828Z__A0060;SCENARIO_3;STANDARD[2];step_60;POST /api/Users;HTTP_CALL;OWASP_JUICE_SHOP;/api/Users;POST;2026-02-12T15:10:54Z;2026-02-12T15:10:54Z;167;OK;ALLOW;201;;;332;38ca41eedf9364d16cac6748d99cd8e1bd97d2894e6bb7319a9de6d6ca5a0236;
1.2;RUN_20260212T150828Z;61;RUN_20260212T150828Z__A0061;SCENARIO_3;STANDARD[2];step_61;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:10:54Z;2026-02-12T15:10:54Z;130;OK;ALLOW;200;;;799;7641de3ccdb9ec08029a2c6c8f6c208742b6d80aa6c29958d1f999305803ee33;
1.2;RUN_20260212T150828Z;62;RUN_20260212T150828Z__A0062;SCENARIO_3;STANDARD[2];step_62;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:10:54Z;2026-02-12T15:10:54Z;209;OK;ALLOW;200;;;799;5e72cef20340a7a0f04e1d606795e0ab2cd652e6f55ca1d193fc5460c68eb413;
1.2;RUN_20260212T150828Z;63;RUN_20260212T150828Z__A0063;SCENARIO_3;STANDARD[2];step_63;GET /rest/admin/application-configuration;HTTP_CALL;OWASP_JUICE_SHOP;/rest/admin/application-configuration;GET;2026-02-12T15:10:54Z;2026-02-12T15:10:54Z;44;OK;DENY;403;;;48;5dd51e4caa0ab7d354b63083068653bcad98445d7a7e4a1af66477bf6823d766;
1.2;RUN_20260212T150828Z;64;RUN_20260212T150828Z__A0064;SCENARIO_3;STANDARD[2];step_64;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:10:54Z;2026-02-12T15:10:54Z;252;OK;ALLOW;200;;;815;777194ea843d8ceab036b2c7980a467d966799dcfd7f8fb1477c892e00d7e88f;
1.2;RUN_20260212T150828Z;65;RUN_20260212T150828Z__A0065;SCENARIO_3;STANDARD[2];step_65;GET /rest/user/security-question?email=jim@juice-sh.op;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/security-question?email=jim@juice-sh.op;GET;2026-02-12T15:10:54Z;2026-02-12T15:10:55Z;224;OK;ALLOW;200;;;146;d6a6644c5bf0f70d51e31498a633328bea5de03fda433b659cc2b4f6c166a906;
1.2;RUN_20260212T150828Z;66;RUN_20260212T150828Z__A0066;SCENARIO_3;GUEST;step_66;POST /api/Users;HTTP_CALL;OWASP_JUICE_SHOP;/api/Users;POST;2026-02-12T15:10:55Z;2026-02-12T15:10:55Z;243;OK;DENY;401;;;0;e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855;
1.2;RUN_20260212T150828Z;67;RUN_20260212T150828Z__A0067;SCENARIO_3;GUEST;step_67;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:10:55Z;2026-02-12T15:10:55Z;63;OK;DENY;401;;;0;e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855;
1.2;RUN_20260212T150828Z;68;RUN_20260212T150828Z__A0068;SCENARIO_3;GUEST;step_68;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:10:55Z;2026-02-12T15:10:55Z;78;OK;DENY;401;;;0;e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855;
1.2;RUN_20260212T150828Z;69;RUN_20260212T150828Z__A0069;SCENARIO_3;GUEST;step_69;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:10:55Z;2026-02-12T15:10:55Z;104;OK;DENY;401;;;0;e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855;
1.2;RUN_20260212T150828Z;70;RUN_20260212T150828Z__A0070;SCENARIO_3;GUEST;step_70;GET /rest/admin/application-configuration;HTTP_CALL;OWASP_JUICE_SHOP;/rest/admin/application-configuration;GET;2026-02-12T15:10:55Z;2026-02-12T15:10:55Z;39;OK;DENY;403;;;48;5dd51e4caa0ab7d354b63083068653bcad98445d7a7e4a1af66477bf6823d766;
