sep=;
RUN_ID;SCENARIO_ID;SCENARIO_NAME;PERSONA;HTTP_CODE;VERDICT;TIMESTAMP;DETAILS
RUN_20260212T154834Z;SCENARIO_3;SQL Injection (Admin Account Takeover);GUEST;401;SECURE;2026-02-12T15:48:48Z;SQL Injection blocked
RUN_20260212T154834Z;SCENARIO_3;MFA Enforcement Check;GUEST;401;SECURE;2026-02-12T15:48:48Z;MFA Required
RUN_20260212T154834Z;SCENARIO_3;Context-Based Access Control (Geo);GUEST;403;SECURE;2026-02-12T15:48:48Z;Geo-IP blocking active or request intercepted
RUN_20260212T154834Z;SCENARIO_3;Vertical Privilege Escalation;GUEST;403;SECURE;2026-02-12T15:48:48Z;Admin session bootstrap refused
RUN_20260212T154834Z;SCENARIO_3;Credential Stuffing / Weak Account;GUEST;401;SECURE;2026-02-12T15:48:48Z;Account protected
RUN_20260212T154834Z;SCENARIO_3;Info Disclosure (Security Question);GUEST;401;SECURE;2026-02-12T15:48:48Z;Security question masked
RUN_20260212T154834Z;SCENARIO_4;Server-Side Request Forgery (SSRF);ADMIN;500;VULNERABLE;2026-02-12T15:48:49Z;SSRF Triggered (Parsing Crash)
RUN_20260212T154834Z;SCENARIO_4;SQL Injection (Automated Fuzzing);ADMIN;200;VULNERABLE;2026-02-12T15:48:49Z;Repeated SQL Injection SUCCESSFUL
RUN_20260212T154834Z;SCENARIO_4;Server-Side Request Forgery (SSRF);STANDARD[1];500;VULNERABLE;2026-02-12T15:48:50Z;SSRF Triggered (Parsing Crash)
RUN_20260212T154834Z;SCENARIO_4;SQL Injection (Automated Fuzzing);STANDARD[1];200;VULNERABLE;2026-02-12T15:48:50Z;Repeated SQL Injection SUCCESSFUL
RUN_20260212T154834Z;SCENARIO_4;Server-Side Request Forgery (SSRF);STANDARD[2];500;VULNERABLE;2026-02-12T15:48:50Z;SSRF Triggered (Parsing Crash)
RUN_20260212T154834Z;SCENARIO_4;SQL Injection (Automated Fuzzing);STANDARD[2];200;VULNERABLE;2026-02-12T15:48:51Z;Repeated SQL Injection SUCCESSFUL
RUN_20260212T154834Z;SCENARIO_4;Server-Side Request Forgery (SSRF);GUEST;401;SECURE;2026-02-12T15:48:51Z;Guest blocked (401)
RUN_20260212T154834Z;SCENARIO_4;SQL Injection (Automated Fuzzing);GUEST;401;SECURE;2026-02-12T15:48:51Z;Attempts rejected
RUN_20260212T154834Z;SCENARIO_5;Stored Cross-Site Scripting (XSS);ADMIN;201;VULNERABLE (SUSPECTED);2026-02-12T15:48:52Z;Injection accepted (201) - No Admin token to verify
RUN_20260212T154834Z;SCENARIO_5;Stored Cross-Site Scripting (XSS);STANDARD[1];403;SECURE;2026-02-12T15:48:52Z;Injection blocked by WAF/Input Validation (Code 403)
RUN_20260212T154834Z;SCENARIO_5;Stored Cross-Site Scripting (XSS);STANDARD[2];403;SECURE;2026-02-12T15:48:53Z;Injection blocked by WAF/Input Validation (Code 403)
RUN_20260212T154834Z;SCENARIO_5;Stored Cross-Site Scripting (XSS);GUEST;0;UNKNOWN;2026-02-12T15:48:53Z;Captcha Solver Failed
