schema_version;run_id;attempt_seq;attempt_id;scenario_id;persona_id;action_id;action_name;action_type;target_system;endpoint;http_method;ts_start_utc;ts_end_utc;duration_ms;technical_status;functional_outcome;http_status_code;error_type;error_message_hash;response_size_bytes;response_body_hash;request_fingerprint
1.2;RUN_20260212T152504Z;16;RUN_20260212T152504Z__A0013;SCENARIO_1;STANDARD[1];step_16;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:25:08Z;2026-02-12T15:25:11Z;3433;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T152504Z;16;RUN_20260212T152504Z__A0014;SCENARIO_1;STANDARD[1];step_16;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:25:08Z;2026-02-12T15:25:11Z;3504;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T152504Z;16;RUN_20260212T152504Z__A0015;SCENARIO_1;STANDARD[1];step_16;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:25:08Z;2026-02-12T15:25:11Z;3540;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T152504Z;17;RUN_20260212T152504Z__A0017;SCENARIO_1;STANDARD[2];step_17;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:25:11Z;2026-02-12T15:25:12Z;601;OK;ALLOW;200;;;815;fd4badda434f98da202ef336a79a750abebd29d2439c01cf1af1079993a55b93;
1.2;RUN_20260212T152504Z;18;RUN_20260212T152504Z__A0018;SCENARIO_1;STANDARD[2];step_18;GET /metrics;HTTP_CALL;OWASP_JUICE_SHOP;/metrics;GET;2026-02-12T15:25:12Z;2026-02-12T15:25:12Z;93;OK;DENY;403;;;48;5dd51e4caa0ab7d354b63083068653bcad98445d7a7e4a1af66477bf6823d766;
1.2;RUN_20260212T152504Z;19;RUN_20260212T152504Z__A0019;SCENARIO_1;STANDARD[2];step_19;GET /rest/admin/application-configuration;HTTP_CALL;OWASP_JUICE_SHOP;/rest/admin/application-configuration;GET;2026-02-12T15:25:12Z;2026-02-12T15:25:12Z;44;OK;DENY;403;;;48;5dd51e4caa0ab7d354b63083068653bcad98445d7a7e4a1af66477bf6823d766;
1.2;RUN_20260212T152504Z;24;RUN_20260212T152504Z__A0021;SCENARIO_1;STANDARD[2];step_24;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:25:12Z;2026-02-12T15:25:12Z;112;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T152504Z;24;RUN_20260212T152504Z__A0020;SCENARIO_1;STANDARD[2];step_24;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:25:12Z;2026-02-12T15:25:12Z;348;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T152504Z;24;RUN_20260212T152504Z__A0024;SCENARIO_1;STANDARD[2];step_24;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:25:12Z;2026-02-12T15:25:12Z;383;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T152504Z;24;RUN_20260212T152504Z__A0022;SCENARIO_1;STANDARD[2];step_24;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:25:12Z;2026-02-12T15:25:12Z;422;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T152504Z;24;RUN_20260212T152504Z__A0023;SCENARIO_1;STANDARD[2];step_24;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:25:12Z;2026-02-12T15:25:13Z;489;OK;ALLOW;201;;;20;912d0c07da7bdb22cdae025b96da26d01523aaab7362edb28544e3949deb369d;
1.2;RUN_20260212T152504Z;25;RUN_20260212T152504Z__A0025;SCENARIO_1;GUEST;step_25;GET /metrics;HTTP_CALL;OWASP_JUICE_SHOP;/metrics;GET;2026-02-12T15:25:13Z;2026-02-12T15:25:13Z;245;OK;DENY;403;;;48;5dd51e4caa0ab7d354b63083068653bcad98445d7a7e4a1af66477bf6823d766;
1.2;RUN_20260212T152504Z;26;RUN_20260212T152504Z__A0026;SCENARIO_1;GUEST;step_26;GET /rest/admin/application-configuration;HTTP_CALL;OWASP_JUICE_SHOP;/rest/admin/application-configuration;GET;2026-02-12T15:25:13Z;2026-02-12T15:25:13Z;43;OK;DENY;403;;;48;5dd51e4caa0ab7d354b63083068653bcad98445d7a7e4a1af66477bf6823d766;
1.2;RUN_20260212T152504Z;31;RUN_20260212T152504Z__A0027;SCENARIO_1;GUEST;step_31;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:25:13Z;2026-02-12T15:25:13Z;70;OK;DENY;401;;;0;e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855;
1.2;RUN_20260212T152504Z;31;RUN_20260212T152504Z__A0029;SCENARIO_1;GUEST;step_31;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:25:13Z;2026-02-12T15:25:13Z;254;OK;DENY;401;;;0;e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855;
1.2;RUN_20260212T152504Z;31;RUN_20260212T152504Z__A0030;SCENARIO_1;GUEST;step_31;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:25:13Z;2026-02-12T15:25:13Z;280;OK;DENY;401;;;0;e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855;
1.2;RUN_20260212T152504Z;31;RUN_20260212T152504Z__A0031;SCENARIO_1;GUEST;step_31;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:25:13Z;2026-02-12T15:25:13Z;279;OK;DENY;401;;;0;e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855;
1.2;RUN_20260212T152504Z;31;RUN_20260212T152504Z__A0028;SCENARIO_1;GUEST;step_31;PUT /rest/products/1/reviews;HTTP_CALL;OWASP_JUICE_SHOP;/rest/products/1/reviews;PUT;2026-02-12T15:25:13Z;2026-02-12T15:25:13Z;283;OK;DENY;401;;;0;e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855;
1.2;RUN_20260212T152504Z;32;RUN_20260212T152504Z__A0032;SCENARIO_2;ADMIN;step_32;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:25:13Z;2026-02-12T15:25:13Z;240;OK;ALLOW;200;;;799;e58752383ab1383bf736b854a0a2392856d916cc4f07659a3d60df1bb29d405c;
1.2;RUN_20260212T152504Z;33;RUN_20260212T152504Z__A0033;SCENARIO_2;ADMIN;step_33;GET /rest/admin/application-configuration;HTTP_CALL;OWASP_JUICE_SHOP;/rest/admin/application-configuration;GET;2026-02-12T15:25:13Z;2026-02-12T15:25:14Z;146;OK;ALLOW;200;;;21730;834a4300379392d0abc23a4acd355eae80a855b84d7f3179cd5346cfb6c198a5;
1.2;RUN_20260212T152504Z;34;RUN_20260212T152504Z__A0034;SCENARIO_2;ADMIN;step_34;GET /rest/captcha;HTTP_CALL;OWASP_JUICE_SHOP;/rest/captcha;GET;2026-02-12T15:25:14Z;2026-02-12T15:25:14Z;133;OK;ALLOW;200;;;49;f0f8ec714c9596bd50929ee87aa85504edc887247658cdff426fe1faba255944;
1.2;RUN_20260212T152504Z;35;RUN_20260212T152504Z__A0035;SCENARIO_2;ADMIN;step_35;POST /api/Feedbacks;HTTP_CALL;OWASP_JUICE_SHOP;/api/Feedbacks;POST;2026-02-12T15:25:14Z;2026-02-12T15:25:14Z;142;OK;ALLOW;201;;;164;63b42e818517b618126d74a1d7cb0f388a485e9482a40883bab04dc6c9430f45;
1.2;RUN_20260212T152504Z;36;RUN_20260212T152504Z__A0036;SCENARIO_2;STANDARD[1];step_36;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:25:14Z;2026-02-12T15:25:14Z;271;OK;ALLOW;200;;;792;5f5c5cb6bc0e52f1e5e765aa0040f69fb3ebd84c181b322b4480ba32fdc8e9d4;
1.2;RUN_20260212T152504Z;37;RUN_20260212T152504Z__A0037;SCENARIO_2;STANDARD[1];step_37;GET /rest/admin/application-configuration;HTTP_CALL;OWASP_JUICE_SHOP;/rest/admin/application-configuration;GET;2026-02-12T15:25:14Z;2026-02-12T15:25:14Z;41;OK;DENY;403;;;48;5dd51e4caa0ab7d354b63083068653bcad98445d7a7e4a1af66477bf6823d766;
1.2;RUN_20260212T152504Z;38;RUN_20260212T152504Z__A0038;SCENARIO_2;STANDARD[1];step_38;GET /rest/captcha;HTTP_CALL;OWASP_JUICE_SHOP;/rest/captcha;GET;2026-02-12T15:25:14Z;2026-02-12T15:25:14Z;253;OK;ALLOW;200;;;49;5675599a15ddce1ff7cdc64f086fa59a914611bd853baff4d00ae6fda275c81e;
1.2;RUN_20260212T152504Z;39;RUN_20260212T152504Z__A0039;SCENARIO_2;STANDARD[1];step_39;POST /api/Feedbacks;HTTP_CALL;OWASP_JUICE_SHOP;/api/Feedbacks;POST;2026-02-12T15:25:14Z;2026-02-12T15:25:14Z;39;OK;DENY;403;;;48;5dd51e4caa0ab7d354b63083068653bcad98445d7a7e4a1af66477bf6823d766;
1.2;RUN_20260212T152504Z;40;RUN_20260212T152504Z__A0040;SCENARIO_2;STANDARD[2];step_40;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:25:14Z;2026-02-12T15:25:15Z;296;OK;ALLOW;200;;;815;36f1c8bf4eeb31532aae8fdc3316b526560de323aec26e137faafc0dd4bec6b6;
1.2;RUN_20260212T152504Z;41;RUN_20260212T152504Z__A0041;SCENARIO_2;STANDARD[2];step_41;GET /rest/admin/application-configuration;HTTP_CALL;OWASP_JUICE_SHOP;/rest/admin/application-configuration;GET;2026-02-12T15:25:15Z;2026-02-12T15:25:15Z;64;OK;DENY;403;;;48;5dd51e4caa0ab7d354b63083068653bcad98445d7a7e4a1af66477bf6823d766;
1.2;RUN_20260212T152504Z;42;RUN_20260212T152504Z__A0042;SCENARIO_2;STANDARD[2];step_42;GET /rest/captcha;HTTP_CALL;OWASP_JUICE_SHOP;/rest/captcha;GET;2026-02-12T15:25:15Z;2026-02-12T15:25:15Z;144;OK;ALLOW;200;;;48;6135ca904377d24ec6efead1a43375d8beaf035167d448d3a98cca96d92b842a;
1.2;RUN_20260212T152504Z;43;RUN_20260212T152504Z__A0043;SCENARIO_2;STANDARD[2];step_43;POST /api/Feedbacks;HTTP_CALL;OWASP_JUICE_SHOP;/api/Feedbacks;POST;2026-02-12T15:25:15Z;2026-02-12T15:25:15Z;60;OK;DENY;403;;;48;5dd51e4caa0ab7d354b63083068653bcad98445d7a7e4a1af66477bf6823d766;
1.2;RUN_20260212T152504Z;44;RUN_20260212T152504Z__A0044;SCENARIO_2;GUEST;step_44;GET /rest/admin/application-configuration;HTTP_CALL;OWASP_JUICE_SHOP;/rest/admin/application-configuration;GET;2026-02-12T15:25:15Z;2026-02-12T15:25:15Z;267;OK;DENY;403;;;48;5dd51e4caa0ab7d354b63083068653bcad98445d7a7e4a1af66477bf6823d766;
1.2;RUN_20260212T152504Z;45;RUN_20260212T152504Z__A0045;SCENARIO_2;GUEST;step_45;GET /rest/captcha;HTTP_CALL;OWASP_JUICE_SHOP;/rest/captcha;GET;2026-02-12T15:25:15Z;2026-02-12T15:25:15Z;51;OK;DENY;401;;;0;e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855;
1.2;RUN_20260212T152504Z;46;RUN_20260212T152504Z__A0046;SCENARIO_3;ADMIN;step_46;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:25:15Z;2026-02-12T15:25:16Z;288;OK;ALLOW;200;;;799;3c6786d17ffffd1f3feef1d7f728b11f6c62d91d000b54f6c22de41e44325e8b;
1.2;RUN_20260212T152504Z;47;RUN_20260212T152504Z__A0047;SCENARIO_3;ADMIN;step_47;POST /api/Users;HTTP_CALL;OWASP_JUICE_SHOP;/api/Users;POST;2026-02-12T15:25:16Z;2026-02-12T15:25:16Z;170;OK;ALLOW;201;;;326;85e1f1a284536da846f7ffdebab772ce5cba2e860b1c22eab3915cee60fd59ba;
1.2;RUN_20260212T152504Z;48;RUN_20260212T152504Z__A0048;SCENARIO_3;ADMIN;step_48;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:25:16Z;2026-02-12T15:25:16Z;163;OK;ALLOW;200;;;799;3c6786d17ffffd1f3feef1d7f728b11f6c62d91d000b54f6c22de41e44325e8b;
1.2;RUN_20260212T152504Z;49;RUN_20260212T152504Z__A0049;SCENARIO_3;ADMIN;step_49;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:25:16Z;2026-02-12T15:25:16Z;40;OK;DENY;403;;;42;298f4a74887f092b6363d2b741f546d2c1aa387dafdbc1d24139cf7febe99cac;
1.2;RUN_20260212T152504Z;50;RUN_20260212T152504Z__A0050;SCENARIO_3;ADMIN;step_50;GET /rest/admin/application-configuration;HTTP_CALL;OWASP_JUICE_SHOP;/rest/admin/application-configuration;GET;2026-02-12T15:25:16Z;2026-02-12T15:25:16Z;128;OK;ALLOW;200;;;21730;834a4300379392d0abc23a4acd355eae80a855b84d7f3179cd5346cfb6c198a5;
1.2;RUN_20260212T152504Z;51;RUN_20260212T152504Z__A0051;SCENARIO_3;ADMIN;step_51;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:25:16Z;2026-02-12T15:25:16Z;147;OK;ALLOW;200;;;815;84e9d00110de082efbd7a8e01c1ade08582884d8b5d5839d7ddf98958e82ad94;
1.2;RUN_20260212T152504Z;52;RUN_20260212T152504Z__A0052;SCENARIO_3;ADMIN;step_52;GET /rest/user/security-question?email=jim@juice-sh.op;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/security-question?email=jim@juice-sh.op;GET;2026-02-12T15:25:16Z;2026-02-12T15:25:16Z;202;OK;ALLOW;200;;;146;d6a6644c5bf0f70d51e31498a633328bea5de03fda433b659cc2b4f6c166a906;
1.2;RUN_20260212T152504Z;53;RUN_20260212T152504Z__A0053;SCENARIO_3;STANDARD[1];step_53;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:25:16Z;2026-02-12T15:25:17Z;258;OK;ALLOW;200;;;792;dfae6f6708d73260585e970ada29b5a682588cbb44d1dac9efe2db5b094008bc;
1.2;RUN_20260212T152504Z;54;RUN_20260212T152504Z__A0054;SCENARIO_3;STANDARD[1];step_54;POST /api/Users;HTTP_CALL;OWASP_JUICE_SHOP;/api/Users;POST;2026-02-12T15:25:17Z;2026-02-12T15:25:17Z;197;OK;ALLOW;201;;;332;fea83e992a9911bf66e2ce36e683bace62f5d3822aacffe788ea1b497b89e1b1;
1.2;RUN_20260212T152504Z;55;RUN_20260212T152504Z__A0055;SCENARIO_3;STANDARD[1];step_55;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:25:17Z;2026-02-12T15:25:17Z;176;OK;ALLOW;200;;;799;51eae662d02df20e0b094c15476ae4587020c7b0504abe0d0da2e8aa07bc0cff;
1.2;RUN_20260212T152504Z;56;RUN_20260212T152504Z__A0056;SCENARIO_3;STANDARD[1];step_56;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:25:17Z;2026-02-12T15:25:17Z;51;OK;DENY;403;;;42;298f4a74887f092b6363d2b741f546d2c1aa387dafdbc1d24139cf7febe99cac;
1.2;RUN_20260212T152504Z;57;RUN_20260212T152504Z__A0057;SCENARIO_3;STANDARD[1];step_57;GET /rest/admin/application-configuration;HTTP_CALL;OWASP_JUICE_SHOP;/rest/admin/application-configuration;GET;2026-02-12T15:25:17Z;2026-02-12T15:25:17Z;66;OK;DENY;403;;;48;5dd51e4caa0ab7d354b63083068653bcad98445d7a7e4a1af66477bf6823d766;
1.2;RUN_20260212T152504Z;58;RUN_20260212T152504Z__A0058;SCENARIO_3;STANDARD[1];step_58;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:25:17Z;2026-02-12T15:25:17Z;129;OK;ALLOW;200;;;815;4fe8298d07a347fc30cd4a17d393ea73561e2aa3de16edd8fa5c6379f08e9c71;
1.2;RUN_20260212T152504Z;59;RUN_20260212T152504Z__A0059;SCENARIO_3;STANDARD[1];step_59;GET /rest/user/security-question?email=jim@juice-sh.op;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/security-question?email=jim@juice-sh.op;GET;2026-02-12T15:25:17Z;2026-02-12T15:25:18Z;212;OK;ALLOW;200;;;146;d6a6644c5bf0f70d51e31498a633328bea5de03fda433b659cc2b4f6c166a906;
1.2;RUN_20260212T152504Z;60;RUN_20260212T152504Z__A0060;SCENARIO_3;STANDARD[2];step_60;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:25:18Z;2026-02-12T15:25:18Z;329;OK;ALLOW;200;;;815;4fe8298d07a347fc30cd4a17d393ea73561e2aa3de16edd8fa5c6379f08e9c71;
1.2;RUN_20260212T152504Z;61;RUN_20260212T152504Z__A0061;SCENARIO_3;STANDARD[2];step_61;POST /api/Users;HTTP_CALL;OWASP_JUICE_SHOP;/api/Users;POST;2026-02-12T15:25:18Z;2026-02-12T15:25:18Z;226;OK;ALLOW;201;;;332;c95a4f24ab99af5038afcd3ab40e849f13d65558ab8b1906222520b00f00b0da;
1.2;RUN_20260212T152504Z;62;RUN_20260212T152504Z__A0062;SCENARIO_3;STANDARD[2];step_62;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:25:18Z;2026-02-12T15:25:18Z;148;OK;ALLOW;200;;;799;b7f7ec711398d174525674efb1cea84afe9fa20defb6442afe931bad1db48217;
1.2;RUN_20260212T152504Z;63;RUN_20260212T152504Z__A0063;SCENARIO_3;STANDARD[2];step_63;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:25:18Z;2026-02-12T15:25:18Z;47;OK;DENY;403;;;42;298f4a74887f092b6363d2b741f546d2c1aa387dafdbc1d24139cf7febe99cac;
1.2;RUN_20260212T152504Z;64;RUN_20260212T152504Z__A0064;SCENARIO_3;STANDARD[2];step_64;GET /rest/admin/application-configuration;HTTP_CALL;OWASP_JUICE_SHOP;/rest/admin/application-configuration;GET;2026-02-12T15:25:18Z;2026-02-12T15:25:18Z;62;OK;DENY;403;;;48;5dd51e4caa0ab7d354b63083068653bcad98445d7a7e4a1af66477bf6823d766;
1.2;RUN_20260212T152504Z;65;RUN_20260212T152504Z__A0065;SCENARIO_3;STANDARD[2];step_65;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:25:18Z;2026-02-12T15:25:19Z;156;OK;ALLOW;200;;;815;591324e7b4bab2577a3780926759aec39a13827753d3c452fd510336d4dfbb4a;
1.2;RUN_20260212T152504Z;66;RUN_20260212T152504Z__A0066;SCENARIO_3;STANDARD[2];step_66;GET /rest/user/security-question?email=jim@juice-sh.op;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/security-question?email=jim@juice-sh.op;GET;2026-02-12T15:25:19Z;2026-02-12T15:25:19Z;217;OK;ALLOW;200;;;146;d6a6644c5bf0f70d51e31498a633328bea5de03fda433b659cc2b4f6c166a906;
1.2;RUN_20260212T152504Z;67;RUN_20260212T152504Z__A0067;SCENARIO_3;GUEST;step_67;POST /api/Users;HTTP_CALL;OWASP_JUICE_SHOP;/api/Users;POST;2026-02-12T15:25:19Z;2026-02-12T15:25:19Z;234;OK;DENY;401;;;0;e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855;
1.2;RUN_20260212T152504Z;68;RUN_20260212T152504Z__A0068;SCENARIO_3;GUEST;step_68;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:25:19Z;2026-02-12T15:25:19Z;54;OK;DENY;401;;;0;e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855;
1.2;RUN_20260212T152504Z;69;RUN_20260212T152504Z__A0069;SCENARIO_3;GUEST;step_69;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:25:19Z;2026-02-12T15:25:19Z;45;OK;DENY;401;;;0;e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855;
1.2;RUN_20260212T152504Z;70;RUN_20260212T152504Z__A0070;SCENARIO_3;GUEST;step_70;POST /rest/user/login;HTTP_CALL;OWASP_JUICE_SHOP;/rest/user/login;POST;2026-02-12T15:25:19Z;2026-02-12T15:25:19Z;44;OK;DENY;403;;;42;298f4a74887f092b6363d2b741f546d2c1aa387dafdbc1d24139cf7febe99cac;
